Date	DayCount	PFT	Age	NumberPlants	Height	Width	LAI	CoveredArea	RootDepth	NumberSoilLayers	ShootBiomass	GreenShootBiomass	BrownShootBiomass	ClippedShootBiomass	RootBiomass	RecruitmentBiomass	ExudationBiomass	GPP	NPP	Respiration	Radiation	ShadingIndicator	LimitingFactorWater	LimitingFactorNitrogen	AllocationShoot	AllocationRoot	AllocationRecruitment	AllocationExudation
2013-04-20	110	2	7	6	2.10429	2.94719	0.626985	6.8219	15.2556	2	0.0149173	0.0143476	0.000569661	0	0.00434575	0	0.000626807	0.00789981	0.00626807	0.00163173	419.31	1	1	1	0.69638	0.20362	0	0.1
2013-04-21	111	0	8	4	1.17131	0.976093	0.0813265	0.748293	3.36027	1	0.000964133	0.000896928	6.72052e-05	0	0.000406509	0	5.68969e-06	7.9935e-05	5.68969e-05	2.30381e-05	303.647	0.691637	1	1	0.631343	0.268657	0	0.1
2013-04-21	111	1	8	5	0.696841	1.7421	0.0562936	2.38362	4.05196	1	0.0013288	0.00114331	0.000185496	0	0.000319485	0	5.6922e-07	1.73752e-05	5.6922e-06	1.1683e-05	8.7795	0.0199977	1	1	0.721782	0.178218	0	0.1
2013-04-21	111	2	8	6	2.4325	3.40687	0.724777	9.1159	17.8798	2	0.0230426	0.0221477	0.000894848	0	0.00671321	0	0.00116692	0.0147157	0.0116692	0.00304652	439.026	1	1	1	0.69638	0.20362	0	0.1
2013-04-22	112	0	9	4	1.17728	0.981067	0.0817409	0.75594	3.37454	1	0.000978948	0.000901854	7.70939e-05	0	0.000412272	0	2.35879e-06	3.88887e-05	2.35879e-05	1.53008e-05	61.4822	0.182118	1	1	0.631343	0.268657	0	0.1
2013-04-22	112	1	9	5	0.696804	1.74201	0.0562906	2.38337	4.04689	1	0.00132859	0.00111609	0.000212505	0	0.000318159	0	5.6922e-07	2.43349e-06	0	1.04318e-05	1.1887	0.00352108	1	1	0.721782	0.178218	0	0.1
2013-04-22	112	2	9	5	2.78958	3.90698	0.831172	11.9887	20.7727	3	0.0347528	0.033356	0.00139681	0	0.0101243	0	0.00168179	0.0212285	0.0168179	0.00441062	337.595	1	1	1	0.69638	0.20362	0	0.1
2013-04-23	113	0	10	4	1.17725	0.981038	0.0817385	0.755895	3.37311	1	0.000978861	0.000891833	8.70273e-05	0	0.000411691	0	2.35879e-06	6.97248e-06	0	1.02162e-05	7.73635	0.0167523	1	1	0.631343	0.268657	0	0.1
2013-04-23	113	1	10	5	0.696762	1.74191	0.0562872	2.38308	4.04183	1	0.00132835	0.00108951	0.00023884	0	0.000316839	0	5.6922e-07	8.71367e-08	0	1.10221e-05	0.0432222	9.35936e-05	1	1	0.721782	0.178218	0	0.1
2013-04-23	113	2	10	5	3.22803	4.52106	0.961811	16.0535	24.3739	3	0.0538501	0.0516973	0.00215274	0.00380407	0.0156889	0	0.00274267	0.0346181	0.0274267	0.00719135	461.807	1	1	1	0.69638	0.20362	0	0.1
2013-04-24	114	0	11	4	1.17721	0.981005	0.0817358	0.755845	3.37167	1	0.000978764	0.000881924	9.68397e-05	0	0.00041111	0	2.35879e-06	9.14737e-08	0	1.17804e-05	0.0965719	0.00020015	1	1	0.631343	0.268657	0	0.1
2013-04-24	114	1	11	5	0.696716	1.74179	0.0562835	2.38276	4.03678	1	0.00132809	0.00106357	0.000264516	0	0.000315524	0	5.6922e-07	1.83529e-10	0	1.25645e-05	9.31907e-05	1.93142e-07	1	1	0.721782	0.178218	0	0.1
2013-04-24	114	2	11	5	3.73887	5.23651	1.11402	21.5364	28.6284	3	0.0836743	0.08035	0.00332435	0.0165356	0.0243793	0	0.00428323	0.0541434	0.0428323	0.011311	482.499	1	1	1	0.69638	0.20362	0	0.1
2013-04-25	115	0	12	4	1.17716	0.98097	0.0817328	0.75579	3.37024	1	0.000978657	0.000872125	0.000106532	0	0.00041053	0	2.35879e-06	4.50999e-11	0	1.36274e-05	4.81063e-05	9.41924e-08	1	1	0.631343	0.268657	0	0.1
2013-04-25	115	1	12	5	0.696665	1.74166	0.0562794	2.38242	4.03173	1	0.0013278	0.00103825	0.000289549	0	0.000314215	0	5.6922e-07	8.35641e-15	0	1.43691e-05	4.34511e-09	8.50775e-12	1	1	0.721782	0.178218	0	0.1
2013-04-25	115	2	12	5	4.33555	6.07219	1.2918	28.9588	33.668	4	0.130468	0.125322	0.00514534	0.0401901	0.0380147	0	0.00672027	0.0850962	0.0672027	0.0178935	510.724	1	1	1	0.69638	0.20362	0	0.1
2013-04-26	116	0	13	4	1.17712	0.980931	0.0817296	0.75573	3.36881	1	0.000978541	0.000862435	0.000116106	0	0.000409951	0	2.35879e-06	9.8331e-17	0	1.43646e-05	1.05663e-10	2.0448e-13	1	1	0.631343	0.268657	0	0.1
2013-04-26	116	1	13	5	0.69661	1.74153	0.0562749	2.38204	4.02668	1	0.00132748	0.00101353	0.000313955	0	0.000312911	0	5.6922e-07	0	0	1.49748e-05	3.86462e-16	7.47888e-19	1	1	0.721782	0.178218	0	0.1
2013-04-26	116	2	13	5	5.02734	7.04109	1.49792	38.9377	39.5935	4	0.203416	0.195431	0.00798558	0.0820303	0.0592716	0	0.0104766	0.132768	0.104766	0.0280024	516.737	1	1	1	0.69638	0.20362	0	0.1
2013-04-27	117	0	14	4	1.17707	0.98089	0.0817262	0.755667	3.36738	1	0.000978419	0.000856303	0.000122116	0	0.000409373	0	2.35879e-06	0	0	5.57173e-06	6.46372e-21	7.65627e-23	1	1	0.631343	0.268657	0	0.1
2013-04-27	117	1	14	5	0.696552	1.74138	0.0562703	2.38165	4.02165	1	0.00132715	0.000998087	0.000329067	0	0.000311613	0	5.6922e-07	0	0	5.76553e-06	3.17232e-28	3.75761e-30	1	1	0.721782	0.178218	0	0.1
2013-04-27	117	2	14	5	5.29075	7.41001	1.57641	43.1249	41.8529	5	0.237096	0.226279	0.0108168	0.102656	0.0690049	0	0.00483787	0.0615816	0.0483787	0.0132029	84.4239	1	1	1	0.69638	0.20362	0	0.1
2013-04-28	118	0	15	4	1.17702	0.980846	0.0817226	0.7556	3.36595	1	0.000978288	0.000847811	0.000130477	0	0.000408796	0	2.35879e-06	0	0	6.97998e-06	9.345e-25	2.37032e-27	1	1	0.631343	0.268657	0	0.1
2013-04-28	118	1	15	5	0.696491	1.74123	0.0562653	2.38123	4.01662	1	0.0013268	0.000976878	0.000349926	0	0.00031032	0	5.6922e-07	0	0	7.14991e-06	7.51469e-33	1.90607e-35	1	1	0.721782	0.178218	0	0.1
2013-04-28	118	2	15	5	6.00941	8.41654	1.79054	55.6361	48.1196	5	0.34743	0.332038	0.0153913	0.173987	0.101134	0	0.0158461	0.199691	0.158461	0.0412293	394.251	1	1	1	0.69638	0.20362	0	0.1
2013-04-29	119	0	16	4	1.17696	0.9808	0.0817187	0.755528	3.36452	1	0.000978148	0.000838391	0.000139757	0	0.000408219	0	2.35879e-06	0	0	8.71932e-06	4.87089e-40	1.40883e-42	1	1	0.631343	0.268657	0	0.1
2013-04-29	119	1	16	5	0.696426	1.74106	0.0562601	2.38078	4.01159	1	0.00132643	0.000953619	0.000372812	0	0.000309032	0	5.6922e-07	0	0	8.83152e-06	1.7602e-50	5.09112e-53	1	1	0.721782	0.178218	0	0.1
2013-04-29	119	2	16	5	6.87471	9.62844	2.04836	72.8118	55.7606	6	0.520157	0.497242	0.0229147	0.29317	0.151445	0	0.0248069	0.313062	0.248069	0.0649929	345.739	1	1	1	0.69638	0.20362	0	0.1
2013-04-30	120	0	17	4	1.1769	0.98075	0.0817145	0.755451	3.36309	1	0.000977999	0.000829076	0.000148923	0	0.000407643	0	2.35879e-06	0	0	7.87271e-06	8.08396e-65	2.55876e-67	1	1	0.631343	0.268657	0	0.1
2013-04-30	120	1	17	5	0.696357	1.74089	0.0562545	2.38031	4.00658	1	0.00132604	0.000930914	0.000395121	0	0.00030775	0	5.6922e-07	0	0	7.88509e-06	1.74996e-78	5.53902e-81	1	1	0.721782	0.178218	0	0.1
2013-04-30	120	2	17	5	7.83198	10.9692	2.33358	94.501	64.3187	7	0.769106	0.734924	0.0341814	0.474503	0.223946	0	0.0357538	0.450979	0.357538	0.0934402	315.932	1	1	1	0.69638	0.20362	0	0.1
2013-05-01	121	0	18	4	1.17684	0.980697	0.0817101	0.75537	3.36166	1	0.000977841	0.000819864	0.000157977	0	0.000407069	0	2.35879e-06	0	0	8.72782e-06	1.23782e-101	3.97406e-104	1	1	0.631343	0.268657	0	0.1
2013-05-01	121	1	18	5	0.696284	1.74071	0.0562486	2.37981	4.00157	1	0.00132562	0.000908749	0.000416869	0	0.000306473	0	5.6922e-07	0	0	8.64452e-06	2.28402e-119	7.33292e-122	1	1	0.721782	0.178218	0	0.1
2013-05-01	121	2	18	5	8.90545	12.4726	2.65343	122.182	74.0333	8	1.13068	1.07985	0.0508333	0.749786	0.329241	0	0.0519294	0.655817	0.519294	0.136523	311.475	1	1	1	0.69638	0.20362	0	0.1
2013-05-02	122	0	19	4	1.17677	0.980641	0.0817054	0.755284	3.36023	1	0.000977674	0.000810754	0.00016692	0	0.000406494	0	2.35879e-06	0	0	9.50563e-06	1.07596e-156	5.05849e-159	1	1	0.631343	0.268657	0	0.1
2013-05-02	122	1	19	5	0.696207	1.74052	0.0562424	2.37928	3.99656	1	0.00132518	0.000887112	0.000438067	0	0.000305201	0	5.6922e-07	0	0	9.31091e-06	1.27161e-179	5.97828e-182	1	1	0.721782	0.178218	0	0.1
2013-05-02	122	2	19	5	9.95106	13.9371	2.96497	152.557	83.5967	9	1.57754	1.50224	0.0752999	1.10195	0.459269	0	0.0641793	0.813048	0.641793	0.171255	212.705	1	1	1	0.69638	0.20362	0	0.1
2013-05-03	123	0	20	4	1.1767	0.980582	0.0817005	0.755193	3.35881	1	0.000977498	0.000801746	0.000175752	0	0.000405921	0	2.35879e-06	0	0	9.28593e-06	1.01473e-225	2.64971e-228	1	1	0.631343	0.268657	0	0.1
2013-05-03	123	1	20	5	0.696126	1.74032	0.0562359	2.37873	3.99156	1	0.00132472	0.000865991	0.000458729	0	0.000303935	0	5.6922e-07	0	0	8.99573e-06	2.39805e-254	6.2619e-257	1	1	0.721782	0.178218	0	0.1
2013-05-03	123	2	20	5	11.3667	15.9197	3.38677	199.049	96.7084	10	2.35111	2.24178	0.109332	1.73058	0.684581	0	0.1111	1.40357	1.111	0.292564	382.959	1	1	1	0.69638	0.20362	0	0.1
2013-05-04	124	0	21	4	1.17662	0.98052	0.0816954	0.755098	3.35738	1	0.000977313	0.000792838	0.000184476	0	0.000405349	0	2.35879e-06	0	0	8.98204e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-04	124	1	21	5	0.696042	1.74011	0.0562291	2.37816	3.98657	1	0.00132424	0.000845372	0.000478869	0	0.000302674	0	5.6922e-07	0	0	8.60617e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-04	124	2	21	5	12.8904	18.0538	3.84076	255.991	110.991	12	3.42901	3.26889	0.160121	2.63097	0.998446	0	0.15481	1.95667	1.5481	0.40857	332.54	1	1	1	0.69638	0.20362	0	0.1
2013-05-05	125	0	22	4	1.17655	0.980456	0.08169	0.754998	3.35595	1	0.00097712	0.000784028	0.000193092	0	0.000404777	0	2.35879e-06	0	0	1.07345e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-05	125	1	22	5	0.695955	1.73989	0.056222	2.37756	3.98158	1	0.00132374	0.000825244	0.000498498	0	0.000301418	0	5.6922e-07	0	0	1.01734e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-05	125	2	22	5	14.9136	20.8873	4.44358	342.654	130.214	14	5.31026	5.07608	0.23418	4.24206	1.54661	0	0.270181	3.4151	2.70181	0.713295	625.88	1	1	1	0.69638	0.20362	0	0.1
2013-05-06	126	0	23	4	1.17647	0.980388	0.0816844	0.754894	3.35453	1	0.000976918	0.000775317	0.000201601	0	0.000404206	0	2.35879e-06	0	0	1.14817e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-06	126	1	23	5	0.695864	1.73966	0.0562147	2.37694	3.9766	1	0.00132322	0.000805595	0.000517628	0	0.000300167	0	5.6922e-07	0	0	1.07637e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-06	126	2	23	5	17.1685	24.0455	5.11543	454.104	151.926	16	8.1015	7.7523	0.349196	6.68585	2.35979	0	0.40087	5.07419	4.0087	1.06549	576.163	1	1	1	0.69638	0.20362	0	0.1
2013-05-07	127	0	24	4	1.17638	0.980318	0.0816785	0.754786	3.3531	1	0.000976708	0.000766702	0.000210006	0	0.000403636	0	2.35879e-06	0	0	1.17785e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-07	127	1	24	5	0.69577	1.73943	0.0562071	2.3763	3.97163	1	0.00132269	0.000786414	0.000536272	0	0.000298922	0	5.6922e-07	0	0	1.09231e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-07	127	2	24	5	19.321	27.0602	5.75679	575.112	172.891	18	11.5467	11.0219	0.524859	9.75386	3.36264	-0.411379	0.449104	5.71375	4.49104	1.22271	278.472	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-08	128	0	25	4	1.17629	0.980245	0.0816724	0.754673	3.35168	1	0.00097649	0.000758183	0.000218306	0	0.000403066	0	2.35879e-06	0	0	1.29352e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-08	128	1	25	5	0.695673	1.73918	0.0561992	2.37564	3.96666	1	0.00132213	0.00076769	0.000554442	0	0.000297681	0	5.6922e-07	0	0	1.18672e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-08	128	2	25	5	22.2509	31.1637	6.62977	762.76	201.808	21	17.6365	16.862	0.774581	15.2587	5.13684	-1.13851	0.793811	10.08	7.93811	2.14189	517.489	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-09	129	0	26	4	1.1762	0.980169	0.0816661	0.754557	3.35026	1	0.000976263	0.000749759	0.000226504	0	0.000402498	0	2.35879e-06	0	0	1.29011e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-09	129	1	26	5	0.695572	1.73893	0.0561911	2.37495	3.9617	1	0.00132156	0.000749412	0.000572147	0	0.000296446	0	5.6922e-07	0	0	1.17098e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-09	129	2	26	5	25.5247	35.7489	7.60523	1003.73	234.543	24	26.6229	25.4662	1.15665	23.4938	7.75458	-2.2115	1.17138	14.8842	11.7138	3.17036	528.364	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-10	130	0	27	4	1.17611	0.98009	0.0816596	0.754436	3.34883	1	0.000976028	0.000741428	0.0002346	0	0.00040193	0	2.35879e-06	0	0	1.10142e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-10	130	1	27	5	0.695469	1.73867	0.0561827	2.37424	3.95674	1	0.00132097	0.000731569	0.0005894	0	0.000295216	0	5.6922e-07	0	0	9.89124e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-10	130	2	27	5	28.812	40.3529	8.58469	1278.91	267.798	27	38.2906	36.5569	1.73369	34.3036	11.1513	-3.60467	1.52093	19.3259	15.2093	4.11662	412.82	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-11	131	0	28	4	1.17601	0.980009	0.0816528	0.75431	3.34741	1	0.000975785	0.00073319	0.000242595	0	0.000401363	0	2.35879e-06	0	0	9.60309e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-11	131	1	28	5	0.695362	1.73841	0.0561741	2.37352	3.9518	1	0.00132036	0.00071415	0.000606212	0	0.000293991	0	5.6922e-07	0	0	8.53311e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-11	131	2	28	5	32.5854	45.6378	9.709	1635.84	306.424	31	55.3913	52.8293	2.56197	50.2917	16.1301	-5.64657	2.22915	28.261	22.2915	5.96947	490.459	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-12	132	0	29	4	1.17591	0.979925	0.0816458	0.754181	3.34599	1	0.000975534	0.000725044	0.000250491	0	0.000400797	0	2.35879e-06	0	0	7.91951e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-12	132	1	29	5	0.695253	1.73813	0.0561653	2.37277	3.94685	1	0.00131974	0.000697147	0.000622592	0	0.000292771	0	5.6922e-07	0	0	6.96338e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-12	132	2	29	5	36.5325	51.166	10.8851	2056.14	347.272	35	78.0569	74.298	3.75887	71.6469	22.7266	-8.35298	2.95459	37.4088	29.5459	7.8629	464.338	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-13	133	0	30	4	1.17581	0.979839	0.0816386	0.754048	3.34457	1	0.000975276	0.000716988	0.000258288	0	0.000400232	0	2.35879e-06	0	0	7.31504e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-13	133	1	30	5	0.695141	1.73785	0.0561562	2.372	3.94192	1	0.0013191	0.000680548	0.000638552	0	0.000291557	0	5.6922e-07	0	0	6.36489e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-13	133	2	30	5	39.8174	55.7667	11.8638	2442.53	381.535	39	101.063	95.6206	5.44201	93.4482	29.4099	-11.1002	2.99916	38.1134	29.9916	8.12181	282.165	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-14	134	0	31	4	1.1757	0.979749	0.0816312	0.753911	3.34315	1	0.00097501	0.000709021	0.000265988	0	0.000399667	0	2.35879e-06	0	0	9.60279e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-14	134	1	31	5	0.695025	1.73756	0.0561469	2.37122	3.93699	1	0.00131845	0.000664345	0.000654101	0	0.000290347	0	5.6922e-07	0	0	8.26896e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-14	134	2	31	5	44.2257	61.9408	13.1773	3013.3	428.009	43	138.483	130.875	7.60759	129.089	40.2954	-15.5686	4.87814	62.0403	48.7814	13.259	498.157	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-15	135	0	32	4	1.17559	0.979658	0.0816235	0.75377	3.34173	1	0.000974736	0.000701143	0.000273593	0	0.000399104	0	2.35879e-06	0	0	1.19725e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-15	135	1	32	5	0.694908	1.73727	0.0561374	2.37041	3.93206	1	0.00131778	0.000648527	0.000669248	0	0.000289142	0	5.6922e-07	0	0	1.02034e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-15	135	2	32	5	49.3236	69.0807	14.6962	3748.03	482.316	49	192.104	181.533	10.5714	180.42	55.8973	-21.9715	6.99011	89.2057	69.9011	19.3046	654.585	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-16	136	0	33	4	1.17548	0.979563	0.0816157	0.753624	3.34031	1	0.000974454	0.000693353	0.000281102	0	0.000398541	0	2.35879e-06	0	0	1.30181e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-16	136	1	33	5	0.694787	1.73697	0.0561277	2.36959	3.92714	1	0.00131709	0.000633086	0.000684005	0	0.000287942	0	5.6922e-07	0	0	1.0981e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-16	136	2	33	5	54.4194	76.2176	16.2146	4562.48	537.106	54	258.008	243.325	14.6825	243.784	75.0607	-29.8413	8.59142	110.173	85.9142	24.2588	605.635	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-17	137	0	34	4	1.17536	0.979467	0.0816076	0.753476	3.33889	1	0.000974166	0.000685649	0.000288517	0	0.000397979	0	2.35879e-06	0	0	1.36976e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-17	137	1	34	5	0.694664	1.73666	0.0561178	2.36875	3.92223	1	0.00131639	0.000618012	0.000698379	0	0.000286747	0	5.6922e-07	0	0	1.14366e-05	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-17	137	2	34	5	59.562	83.4202	17.7468	5465.52	592.872	60	338.282	318.09	20.1924	321.244	98.3898	-39.4274	10.4652	134.768	104.652	30.1157	588.46	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-18	138	0	35	4	1.17524	0.979367	0.0815993	0.753323	3.33747	1	0.000973869	0.000678031	0.000295839	0	0.000397417	0	2.35879e-06	0	0	9.39141e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-18	138	1	35	5	0.694539	1.73635	0.0561076	2.3679	3.91733	1	0.00131568	0.000603298	0.000712381	0	0.000285558	0	5.6922e-07	0	0	7.76198e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-18	138	2	35	5	62.555	87.612	18.6386	6028.61	625.362	63	391.884	364.489	27.3943	373.09	113.876	-45.8299	6.9897	90.9434	69.897	21.0464	205.339	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-19	139	0	36	4	1.17512	0.979266	0.0815909	0.753166	3.33605	1	0.000973566	0.000670497	0.000303069	0	0.000396857	0	2.35879e-06	0	0	1.02786e-05	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-19	139	1	36	5	0.694411	1.73603	0.0560973	2.36703	3.91243	1	0.00131495	0.000588933	0.000726018	0	0.000284373	0	5.6922e-07	0	0	8.40994e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-19	139	2	36	5	67.7459	94.8822	20.1853	7070.65	682.363	69	497.76	462.118	35.6425	475.718	144.618	-58.4744	13.804	177.075	138.04	39.0348	560.147	1	1	1	0.767256	0.224344	-0.0916	0.1
2013-05-20	140	0	37	4	1.17499	0.979162	0.0815822	0.753006	3.33464	1	0.000973256	0.000663047	0.000310209	0	0.000396297	0	2.35879e-06	0	0	9.53114e-06	0	0	1	1	0.631343	0.268657	0	0.1
2013-05-20	140	1	37	5	0.694281	1.7357	0.0560868	2.36614	3.90753	1	0.00131421	0.000574911	0.0007393	0	0.000283193	0	5.6922e-07	0	0	7.72054e-06	0	0	1	1	0.721782	0.178218	0	0.1
2013-05-20	140	2	37	5	72.1552	101.058	21.499	8021	731.019	74	601.415	555.316	46.099	576.41	174.653	-70.8549	13.5158	174.31	135.158	39.1514	392.155	1	1	1	0.767256	0.224344	-0.0916	0.1
